Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
TENTATIVA DE HOMICÍDIO;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL DOLOSA;11;0;0;0;0;0;0;0;0;0;0;0;11;2024;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;13;0;0;0;0;0;0;0;0;0;0;0;13;2024;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
LATROCÍNIO;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM LATROCÍNIO;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ESTUPRO (4);0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO DE VULNERÁVEL;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ROUBO - OUTROS (1);1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
ROUBO - OUTROS;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE VEÍCULO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;02 DP - Andradina
FURTO - OUTROS;22;0;0;0;0;0;0;0;0;0;0;0;22;2024;Araçatuba;Andradina;02 DP - Andradina
FURTO DE VEÍCULO;2;0;0;0;0;0;0;0;0;0;0;0;2;2024;Araçatuba;Andradina;02 DP - Andradina
