Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);0;0;1;0;0;0;0;0;0;1;0;0;2;2022;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0;0;1;0;0;0;0;0;0;1;0;0;2;2022;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;0;1;0;0;0;1;2;0;0;0;1;5;2022;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
TENTATIVA DE HOMICÍDIO;0;0;2;0;0;0;0;0;1;2;1;0;6;2022;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL DOLOSA;11;16;10;7;14;3;7;9;7;12;12;14;122;2022;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;6;4;11;12;13;13;15;12;7;12;12;6;123;2022;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;0;1;0;0;1;0;0;0;0;2;2022;Araçatuba;Andradina;02 DP - Andradina
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ESTUPRO (4);3;4;4;1;2;0;0;0;1;5;3;1;24;2022;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO;0;0;1;1;1;0;0;0;0;0;0;0;3;2022;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO DE VULNERÁVEL;3;4;3;0;1;0;0;0;1;5;3;1;21;2022;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ROUBO - OUTROS (1);0;1;2;1;1;2;0;1;2;3;2;0;15;2022;Araçatuba;Andradina;02 DP - Andradina
ROUBO - OUTROS;0;1;2;1;1;2;0;1;2;3;2;0;15;2022;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE VEÍCULO;1;0;0;0;0;0;0;0;0;0;0;0;1;2022;Araçatuba;Andradina;02 DP - Andradina
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Araçatuba;Andradina;02 DP - Andradina
FURTO - OUTROS;33;22;29;38;42;47;44;54;48;45;34;29;465;2022;Araçatuba;Andradina;02 DP - Andradina
FURTO DE VEÍCULO;1;3;5;6;1;2;3;2;2;1;0;4;30;2022;Araçatuba;Andradina;02 DP - Andradina
