Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);0;0;1;0;0;0;0;0;0;0;0;0;1;2020;Araçatuba;Andradina;01 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0;0;1;0;0;0;0;0;0;0;0;0;1;2020;Araçatuba;Andradina;01 DP - Andradina
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;0;0;1;0;0;0;0;0;0;2;0;3;2020;Araçatuba;Andradina;01 DP - Andradina
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
TENTATIVA DE HOMICÍDIO;0;0;0;2;1;0;1;0;1;2;1;1;9;2020;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL DOLOSA;7;6;13;13;8;13;4;15;8;11;8;9;115;2020;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;5;2;1;4;1;2;5;3;8;3;5;4;43;2020;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;0;0;0;0;0;1;0;0;0;1;2020;Araçatuba;Andradina;01 DP - Andradina
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
TOTAL DE ESTUPRO (4);0;1;0;0;1;2;2;1;0;0;0;1;8;2020;Araçatuba;Andradina;01 DP - Andradina
ESTUPRO;0;0;0;0;0;0;0;1;0;0;0;1;2;2020;Araçatuba;Andradina;01 DP - Andradina
ESTUPRO DE VULNERÁVEL;0;1;0;0;1;2;2;0;0;0;0;0;6;2020;Araçatuba;Andradina;01 DP - Andradina
TOTAL DE ROUBO - OUTROS (1);3;1;0;0;1;0;2;1;1;2;3;4;18;2020;Araçatuba;Andradina;01 DP - Andradina
ROUBO - OUTROS;3;1;0;0;1;0;2;1;1;2;3;4;18;2020;Araçatuba;Andradina;01 DP - Andradina
ROUBO DE VEÍCULO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;01 DP - Andradina
FURTO - OUTROS;23;22;18;7;10;13;10;13;17;17;34;40;224;2020;Araçatuba;Andradina;01 DP - Andradina
FURTO DE VEÍCULO;2;0;1;1;1;0;1;2;0;0;0;0;8;2020;Araçatuba;Andradina;01 DP - Andradina
