Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);1;2;0;0;0;1;1;0;0;0;0;0;5;2022;Bauru;Agudos;DM - Agudos
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);1;2;0;0;0;1;1;0;0;0;0;0;5;2022;Bauru;Agudos;DM - Agudos
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;1;2;0;0;0;1;0;1;0;0;0;5;2022;Bauru;Agudos;DM - Agudos
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
TENTATIVA DE HOMICÍDIO;0;0;2;2;0;0;0;0;0;0;0;0;4;2022;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL SEGUIDA DE MORTE;0;1;0;0;0;0;0;0;0;0;0;0;1;2022;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL DOLOSA;10;9;23;10;11;8;9;14;13;14;12;10;143;2022;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;2;5;8;1;7;5;6;4;6;4;4;3;55;2022;Bauru;Agudos;DM - Agudos
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;1;0;0;0;1;1;0;0;0;3;2022;Bauru;Agudos;DM - Agudos
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
TOTAL DE ESTUPRO (4);1;0;3;3;1;1;2;1;2;1;1;1;17;2022;Bauru;Agudos;DM - Agudos
ESTUPRO;0;0;0;0;0;0;0;0;0;1;0;0;1;2022;Bauru;Agudos;DM - Agudos
ESTUPRO DE VULNERÁVEL;1;0;3;3;1;1;2;1;2;0;1;1;16;2022;Bauru;Agudos;DM - Agudos
TOTAL DE ROUBO - OUTROS (1);1;0;0;3;0;4;0;4;1;1;3;4;21;2022;Bauru;Agudos;DM - Agudos
ROUBO - OUTROS;1;0;0;3;0;3;0;4;1;1;3;4;20;2022;Bauru;Agudos;DM - Agudos
ROUBO DE VEÍCULO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2022;Bauru;Agudos;DM - Agudos
ROUBO DE CARGA;0;0;0;0;0;1;0;0;0;0;0;0;1;2022;Bauru;Agudos;DM - Agudos
FURTO - OUTROS;31;20;24;23;21;33;25;24;25;24;25;37;312;2022;Bauru;Agudos;DM - Agudos
FURTO DE VEÍCULO;0;1;3;0;0;2;1;4;1;3;4;0;19;2022;Bauru;Agudos;DM - Agudos
