Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
TENTATIVA DE HOMICÍDIO;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL DOLOSA;4;0;0;0;0;0;0;0;0;0;0;0;4;2024;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;8;0;0;0;0;0;0;0;0;0;0;0;8;2024;Araçatuba;Andradina;01 DP - Andradina
LESÃO CORPORAL CULPOSA - OUTRAS;2;0;0;0;0;0;0;0;0;0;0;0;2;2024;Araçatuba;Andradina;01 DP - Andradina
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
TOTAL DE ESTUPRO (4);1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;01 DP - Andradina
ESTUPRO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
ESTUPRO DE VULNERÁVEL;1;0;0;0;0;0;0;0;0;0;0;0;1;2024;Araçatuba;Andradina;01 DP - Andradina
TOTAL DE ROUBO - OUTROS (1);0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
ROUBO - OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
ROUBO DE VEÍCULO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2024;Araçatuba;Andradina;01 DP - Andradina
FURTO - OUTROS;11;0;0;0;0;0;0;0;0;0;0;0;11;2024;Araçatuba;Andradina;01 DP - Andradina
FURTO DE VEÍCULO;4;0;0;0;0;0;0;0;0;0;0;0;4;2024;Araçatuba;Andradina;01 DP - Andradina
