Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO OUTROS;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
TENTATIVA DE HOMICÍDIO;1;1;0;2;0;0;0;0;0;3;0;2;9;2020;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL DOLOSA;8;13;6;10;6;8;3;11;12;8;5;8;98;2020;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;14;12;9;4;10;14;7;6;13;7;14;10;120;2020;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ESTUPRO (4);0;0;0;2;0;1;1;0;0;0;2;1;7;2020;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO;0;0;0;0;0;0;0;0;0;0;1;1;2;2020;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO DE VULNERÁVEL;0;0;0;2;0;1;1;0;0;0;1;0;5;2020;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ROUBO - OUTROS (1);4;0;1;1;2;1;0;2;1;4;2;3;21;2020;Araçatuba;Andradina;02 DP - Andradina
ROUBO - OUTROS;4;0;1;1;2;1;0;2;1;4;2;3;21;2020;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE VEÍCULO;0;0;1;0;0;0;0;0;0;0;0;0;1;2020;Araçatuba;Andradina;02 DP - Andradina
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;Araçatuba;Andradina;02 DP - Andradina
FURTO - OUTROS;45;32;23;38;25;23;21;17;36;29;31;49;369;2020;Araçatuba;Andradina;02 DP - Andradina
FURTO DE VEÍCULO;2;0;0;0;2;0;1;1;2;1;1;1;11;2020;Araçatuba;Andradina;02 DP - Andradina
