Natureza;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Total;Year;Regiao;Municipio;Delegacia
HOMICÍDIO DOLOSO (2);0;0;0;1;0;0;0;1;0;0;0;0;2;2019;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);0;0;0;1;0;0;0;1;0;0;0;0;2;2019;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;0;1;1;0;0;0;0;0;0;0;1;0;3;2019;Araçatuba;Andradina;02 DP - Andradina
HOMICÍDIO CULPOSO OUTROS;0;0;1;0;0;1;0;1;0;0;0;0;3;2019;Araçatuba;Andradina;02 DP - Andradina
TENTATIVA DE HOMICÍDIO;0;0;0;0;0;0;0;1;2;2;1;2;8;2019;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL SEGUIDA DE MORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL DOLOSA;9;10;12;14;13;8;14;9;10;7;10;17;133;2019;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;22;9;14;11;12;22;15;24;16;14;8;12;179;2019;Araçatuba;Andradina;02 DP - Andradina
LESÃO CORPORAL CULPOSA - OUTRAS;0;0;0;0;0;0;0;0;0;1;0;0;1;2019;Araçatuba;Andradina;02 DP - Andradina
LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;1;0;1;2019;Araçatuba;Andradina;02 DP - Andradina
Nº DE VÍTIMAS EM LATROCÍNIO;0;0;0;0;0;0;0;0;0;0;1;0;1;2019;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ESTUPRO (4);0;0;1;0;0;1;2;0;2;1;0;1;8;2019;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO;0;0;1;0;0;0;0;0;1;1;0;1;4;2019;Araçatuba;Andradina;02 DP - Andradina
ESTUPRO DE VULNERÁVEL;0;0;0;0;0;1;2;0;1;0;0;0;4;2019;Araçatuba;Andradina;02 DP - Andradina
TOTAL DE ROUBO - OUTROS (1);4;0;1;3;3;3;1;4;4;7;0;2;32;2019;Araçatuba;Andradina;02 DP - Andradina
ROUBO - OUTROS;4;0;1;3;3;3;1;4;4;7;0;2;32;2019;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE VEÍCULO;0;0;0;0;0;0;0;1;0;0;0;0;1;2019;Araçatuba;Andradina;02 DP - Andradina
ROUBO A BANCO;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;Araçatuba;Andradina;02 DP - Andradina
ROUBO DE CARGA;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;Araçatuba;Andradina;02 DP - Andradina
FURTO - OUTROS;33;38;28;23;28;38;40;19;28;48;23;35;381;2019;Araçatuba;Andradina;02 DP - Andradina
FURTO DE VEÍCULO;2;1;1;0;0;0;1;2;1;1;1;3;13;2019;Araçatuba;Andradina;02 DP - Andradina
